antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'22356'}),frozenset({'21212'}),0.04140797372877007,0.08050695263995074,0.01413617938324183,0.34138785625774476,4.2404766925476025,1.0,0.010802549603343413,1.3961070352202443,0.7971873700064758,0.1311592477981433,0.2837225407704904,0.25848870187010886
frozenset({'22379'}),frozenset({'21212'}),0.040304787315921804,0.08050695263995074,0.011134486120375596,0.276257161043921,3.431469605854032,1.0,0.007889670516769393,1.2704692853145447,0.7383382370460001,0.1015204678362573,0.21288927520005452,0.2072809068444589
frozenset({'21212'}),frozenset({'22379'}),0.08050695263995074,0.040304787315921804,0.011134486120375596,0.1383046526449968,3.4314696058540326,1.0,0.007889670516769393,1.1137291336548216,0.7706199339614879,0.1015204678362573,0.10211561340916635,0.2072809068444589
frozenset({'21212'}),frozenset({'22382'}),0.08050695263995074,0.05567243060187798,0.010826620144697008,0.13448056086679414,2.415568341689356,1.0,0.006344602410880674,1.0910529870291998,0.6373280932633717,0.08636921817437578,0.08345423009850853,0.16447530347487171
frozenset({'22382'}),frozenset({'21212'}),0.05567243060187798,0.08050695263995074,0.010826620144697008,0.19447004608294932,2.415568341689356,1.0,0.006344602410880674,1.1414759226380475,0.6205672370832221,0.08636921817437578,0.12394122366688613,0.16447530347487171
frozenset({'21212'}),frozenset({'22383'}),0.08050695263995074,0.06218892708707476,0.01318692595823285,0.16379859783301468,2.633886859049194,1.0,0.008180284950504373,1.1215133943600455,0.6746467221372986,0.10182250396196514,0.10834769782609963,0.18792240122673837
frozenset({'22383'}),frozenset({'21212'}),0.06218892708707476,0.08050695263995074,0.01318692595823285,0.21204620462046203,2.6338868590491935,1.0,0.008180284950504373,1.1669377731941148,0.6614690190239312,0.10182250396196514,0.14305627688884962,0.18792240122673837
frozenset({'21212'}),frozenset({'22384'}),0.08050695263995074,0.05480014367078865,0.011006208630509518,0.1367112810707457,2.494724865906145,1.0,0.00659441605934284,1.0948826685718218,0.6516136207542458,0.08854489164086687,0.08666012468312052,0.1687769888499796
frozenset({'22384'}),frozenset({'21212'}),0.05480014367078865,0.08050695263995074,0.011006208630509518,0.20084269662921347,2.494724865906145,1.0,0.00659441605934284,1.1505782947633656,0.63389154138842,0.08854489164086687,0.13087183675260836,0.1687769888499796
frozenset({'21212'}),frozenset({'22417'}),0.08050695263995074,0.028400636256349737,0.015932064241366926,0.19789674952198855,6.968039297983802,1.0,0.013645615563332509,1.2113145822119884,0.9314780667701863,0.17135761589403975,0.17445062192358454,0.3794361796390431
frozenset({'22417'}),frozenset({'21212'}),0.028400636256349737,0.08050695263995074,0.015932064241366926,0.5609756097560976,6.968039297983803,1.0,0.013645615563332509,2.0944008300978902,0.8815234325220743,0.17135761589403975,0.5225364764808363,0.3794361796390431
frozenset({'21212'}),frozenset({'22423'}),0.08050695263995074,0.10462312073477346,0.017727949099492022,0.22020395156150416,2.1047350720854117,1.0,0.009305060473453766,1.148219308187283,0.5708371827837503,0.10590038314176246,0.12908623564367647,0.19482487916476385
frozenset({'22423'}),frozenset({'21212'}),0.10462312073477346,0.08050695263995074,0.017727949099492022,0.16944580676802354,2.1047350720854117,1.0,0.009305060473453766,1.1070837458323828,0.586212167076493,0.10590038314176246,0.09672596696997829,0.19482487916476385
frozenset({'21212'}),frozenset({'47566'}),0.08050695263995074,0.06834624660064652,0.014367078865000769,0.17845761631612492,2.6110814447334523,1.0,0.008864730826804126,1.1340300535947134,0.6710403380102041,0.106829454406715,0.11818915483752594,0.19433391326316757
frozenset({'47566'}),frozenset({'21212'}),0.06834624660064652,0.08050695263995074,0.014367078865000769,0.2102102102102102,2.6110814447334523,1.0,0.008864730826804126,1.1642250371516971,0.6622813712145651,0.106829454406715,0.14105953051265552,0.19433391326316757
frozenset({'84378'}),frozenset({'21212'}),0.032171994458412435,0.08050695263995074,0.010313510185232695,0.32057416267942584,3.9819438218351375,1.0,0.007723440951036527,1.3533383584383822,0.7737597665368419,0.1007518796992481,0.2610864875256323,0.22434061862460775
frozenset({'21212'}),frozenset({'84378'}),0.08050695263995074,0.032171994458412435,0.010313510185232695,0.12810707456978968,3.9819438218351375,1.0,0.007723440951036527,1.110030804601426,0.8144339685501066,0.1007518796992481,0.09912410011083826,0.22434061862460775
frozenset({'84380'}),frozenset({'21212'}),0.028759813227974756,0.08050695263995074,0.01005695520550054,0.3496877787689563,4.343572415824212,1.0,0.007741590284022147,1.4139255227580456,0.7925688937909738,0.1013705715024567,0.2927491696667517,0.23730405509512187
frozenset({'21212'}),frozenset({'84380'}),0.08050695263995074,0.028759813227974756,0.01005695520550054,0.12492033142128746,4.343572415824212,1.0,0.007741590284022147,1.1098877298217826,0.8371730081541546,0.1013705715024567,0.09900796888657164,0.23730405509512187
frozenset({'84692'}),frozenset({'21212'}),0.029118990199599775,0.08050695263995074,0.0114680075940274,0.39383259911894275,4.891907918565376,1.0,0.009123726429105031,1.5168962336535696,0.819442106889166,0.11683220073183481,0.34075912523599755,0.2681400089284962
frozenset({'21212'}),frozenset({'84692'}),0.08050695263995074,0.029118990199599775,0.0114680075940274,0.14244741873804972,4.891907918565376,1.0,0.009123726429105031,1.13215332915409,0.8652384947267497,0.11683220073183481,0.11672741293163073,0.2681400089284962
frozenset({'84991'}),frozenset({'21212'}),0.054877110164708295,0.08050695263995074,0.030889219559751654,0.562879850397382,6.9916924183521845,1.0,0.026471230650704124,2.103524736153097,0.9067319418725949,0.29560520500859316,0.5246074444416617,0.47328186273852524
frozenset({'21212'}),frozenset({'84991'}),0.08050695263995074,0.054877110164708295,0.030889219559751654,0.38368387507966856,6.991692418352184,1.0,0.026471230650704124,1.5335034272508505,0.9320060827746797,0.29560520500859316,0.3478984251161899,0.47328186273852524
frozenset({'21212'}),frozenset({'84992'}),0.08050695263995074,0.03758530453076094,0.020652675868438608,0.2565328234544296,6.8253490734517115,1.0,0.01762679753662251,1.2944952054789851,0.9282151175687666,0.21195365982095843,0.2274981044599674,0.4030104390309691
frozenset({'84992'}),frozenset({'21212'}),0.03758530453076094,0.08050695263995074,0.020652675868438608,0.5494880546075086,6.8253490734517115,1.0,0.01762679753662251,2.040995930882534,0.8868186978824565,0.21195365982095843,0.5100431192101416,0.4030104390309691
frozenset({'21213'}),frozenset({'21975'}),0.03797013700035918,0.03350608035301965,0.012930370978500692,0.3405405405405405,10.16354455527503,1.0,0.011658140517151493,1.4655850420876342,0.9371945339730289,0.22085889570552145,0.31767862574827954,0.363225859856794
frozenset({'21975'}),frozenset({'21213'}),0.03350608035301965,0.03797013700035918,0.012930370978500692,0.3859111791730475,10.163544555275031,1.0,0.011658140517151493,1.56659725820141,0.9328658057687574,0.22085889570552145,0.36167384772006633,0.363225859856794
frozenset({'21977'}),frozenset({'21213'}),0.05136230694237775,0.03797013700035918,0.0135974139258043,0.26473526473526476,6.972196722196722,1.0,0.011647180094547719,1.3084128979111962,0.9029508176644923,0.17953929539295393,0.23571526878369914,0.31142168642168644
frozenset({'21213'}),frozenset({'21977'}),0.03797013700035918,0.05136230694237775,0.0135974139258043,0.3581081081081081,6.972196722196722,1.0,0.011647180094547719,1.4778776691845061,0.8903810718961617,0.17953929539295393,0.3233540090285006,0.31142168642168644
frozenset({'21213'}),frozenset({'22417'}),0.03797013700035918,0.028400636256349737,0.01087793114064344,0.28648648648648645,10.087326350740984,1.0,0.009799555091092472,1.3617112294892069,0.9364217663935788,0.19602404068423487,0.2656299086443523,0.3347518249957274
frozenset({'22417'}),frozenset({'21213'}),0.028400636256349737,0.03797013700035918,0.01087793114064344,0.3830171635049684,10.087326350740984,1.0,0.009799555091092472,1.559248987321526,0.9271987377208526,0.19602404068423487,0.35866560880838066,0.3347518249957274
frozenset({'84991'}),frozenset({'21213'}),0.054877110164708295,0.03797013700035918,0.015829442249474062,0.2884525479195886,7.59682663027684,1.0,0.013745750858336285,1.3520248863050142,0.9187864333932272,0.20552964690206527,0.2603686440026061,0.3526722199057402
frozenset({'21213'}),frozenset({'84991'}),0.03797013700035918,0.054877110164708295,0.015829442249474062,0.41689189189189185,7.596826630276841,1.0,0.013745750858336285,1.6208364738774408,0.902639431963654,0.20552964690206527,0.3830346144619061,0.3526722199057402
frozenset({'84992'}),frozenset({'21213'}),0.03758530453076094,0.03797013700035918,0.01151931858997383,0.30648464163822525,8.071728622820773,1.0,0.010092199427740617,1.38717888710086,0.9103256676512498,0.1798878205128205,0.2791124423109164,0.30493151000830176
frozenset({'21213'}),frozenset({'84992'}),0.03797013700035918,0.03758530453076094,0.01151931858997383,0.30337837837837833,8.071728622820771,1.0,0.010092199427740617,1.381545828607637,0.9106898173396272,0.1798878205128205,0.2761731248482508,0.30493151000830176
frozenset({'21231'}),frozenset({'21232'}),0.0394838113807789,0.06601159628508389,0.029349889681358717,0.7433398310591293,11.260746185395547,1.0,0.02674350026469434,3.63900798308166,0.9486523486129512,0.38544474393531,0.7251998334026298,0.5939785047250563
frozenset({'21232'}),frozenset({'21231'}),0.06601159628508389,0.0394838113807789,0.029349889681358717,0.4446171783909833,11.260746185395547,1.0,0.02674350026469434,1.7294668672619007,0.9755966290267898,0.38544474393531,0.42178713051426986,0.5939785047250563
frozenset({'21231'}),frozenset({'22423'}),0.0394838113807789,0.10462312073477346,0.010031299707527324,0.2540610786224821,2.4283454444696195,1.0,0.00590038014236707,1.2003353808268151,0.6123759098261048,0.0748182166092614,0.16689950494404318,0.17497070605964715
frozenset({'22423'}),frozenset({'21231'}),0.10462312073477346,0.0394838113807789,0.010031299707527324,0.09588033349681216,2.4283454444696195,1.0,0.00590038014236707,1.0623772761565455,0.6569266959306458,0.0748182166092614,0.058714806459540705,0.17497070605964715
frozenset({'21931'}),frozenset({'21232'}),0.060264764739083584,0.06601159628508389,0.010339165683205911,0.1715623669646658,2.598973159560336,1.0,0.006360992363033967,1.1274094349056207,0.6546872276485425,0.08917902190750165,0.11301079355991606,0.1640944364943811
frozenset({'21232'}),frozenset({'21931'}),0.06601159628508389,0.060264764739083584,0.010339165683205911,0.1566265060240964,2.598973159560336,1.0,0.006360992363033967,1.1142574932379437,0.6587155187896845,0.08917902190750165,0.1025413730051934,0.1640944364943811
frozenset({'21232'}),frozenset({'21977'}),0.06601159628508389,0.05136230694237775,0.010980553132536302,0.1663427905169063,3.2386160283556316,1.0,0.007590045262385501,1.1379229763343879,0.7400799931199756,0.10320713768989631,0.12120589811683184,0.19006450215156007
frozenset({'21977'}),frozenset({'21232'}),0.05136230694237775,0.06601159628508389,0.010980553132536302,0.2137862137862138,3.238616028355632,1.0,0.007590045262385501,1.1879572962117293,0.7286513454546926,0.10320713768989631,0.15821889962804675,0.19006450215156007
frozenset({'22064'}),frozenset({'21232'}),0.01862589152855457,0.06601159628508389,0.011673251577813125,0.6267217630853994,9.49411616072394,1.0,0.010443726745780417,2.502123915487192,0.9116519368950615,0.159985935302391,0.6003395380179288,0.40177907042727024
frozenset({'21232'}),frozenset({'22064'}),0.06601159628508389,0.01862589152855457,0.011673251577813125,0.17683637776914107,9.494116160723939,1.0,0.010443726745780417,1.192198102500958,0.9579044057165195,0.159985935302391,0.16121322630674423,0.40177907042727024
frozenset({'22197'}),frozenset({'21232'}),0.060444353224896094,0.06601159628508389,0.01123710811226846,0.18590831918505943,2.816297887755634,1.0,0.0072470798694736095,1.1472766836039325,0.6864137608229601,0.09752839011356046,0.12837067614875008,0.17806881174954486
frozenset({'21232'}),frozenset({'22197'}),0.06601159628508389,0.060444353224896094,0.01123710811226846,0.17022930431403033,2.8162978877556344,1.0,0.0072470798694736095,1.1323075780573033,0.6905052808366556,0.09752839011356046,0.11684773697646972,0.17806881174954486
frozenset({'21232'}),frozenset({'22355'}),0.06601159628508389,0.045333264918672074,0.011929806557545282,0.18072289156626506,3.9865403890604862,1.0,0.008937285375449144,1.165254985466915,0.8021041065787666,0.11999999999999998,0.1418187328335675,0.22194039315155356
frozenset({'22355'}),frozenset({'21232'}),0.045333264918672074,0.06601159628508389,0.011929806557545282,0.2631578947368421,3.9865403890604862,1.0,0.008937285375449144,1.2675556907559575,0.7847303216790733,0.11999999999999998,0.21108002804704382,0.22194039315155356
frozenset({'22356'}),frozenset({'21232'}),0.04140797372877007,0.06601159628508389,0.011391041100107753,0.275092936802974,4.167342592579215,1.0,0.008657634655340822,1.2884250287144228,0.7928700700486376,0.11862142666310446,0.22385860433199614,0.22382707469763935
frozenset({'21232'}),frozenset({'22356'}),0.06601159628508389,0.04140797372877007,0.011391041100107753,0.1725612125923047,4.167342592579215,1.0,0.008657634655340822,1.1585050650990487,0.8137562779095535,0.11862142666310446,0.1368186207157385,0.22382707469763935
frozenset({'21232'}),frozenset({'22423'}),0.06601159628508389,0.10462312073477346,0.013879624403509672,0.2102603964244073,2.009693411434661,1.0,0.006973285195480216,1.1337621606050334,0.5379206660741336,0.08854337152209493,0.11798079460832514,0.17146173327841258
frozenset({'22423'}),frozenset({'21232'}),0.10462312073477346,0.06601159628508389,0.013879624403509672,0.13266307013241785,2.009693411434661,1.0,0.006973285195480216,1.0768461154507853,0.5611175314736055,0.08854337152209493,0.07136220704906972,0.17146173327841258
frozenset({'22646'}),frozenset({'21232'}),0.023269536661706603,0.06601159628508389,0.010647031658884499,0.45755237045203967,6.931393818686204,1.0,0.009110972399030963,1.7218038255476196,0.8761156786005095,0.13539967373572595,0.4192137424936026,0.3094213465163424
frozenset({'21232'}),frozenset({'22646'}),0.06601159628508389,0.023269536661706603,0.010647031658884499,0.16129032258064516,6.931393818686204,1.0,0.009110972399030963,1.1645632447495036,0.9162093119077049,0.13539967373572595,0.141308980419437,0.3094213465163424
frozenset({'21232'}),frozenset({'47566'}),0.06601159628508389,0.06834624660064652,0.01010826620144697,0.1531286436066848,2.240483585023033,1.0,0.005596621363244304,1.100112486230627,0.5927994216223715,0.08135453231468098,0.09100204523052706,0.15051327075229134
frozenset({'47566'}),frozenset({'21232'}),0.06834624660064652,0.06601159628508389,0.01010826620144697,0.1478978978978979,2.240483585023033,1.0,0.005596621363244304,1.0960991662980337,0.5942849298937719,0.08135453231468098,0.08767378833303843,0.15051327075229134
frozenset({'84991'}),frozenset({'21232'}),0.054877110164708295,0.06601159628508389,0.013546102929857869,0.2468443197755961,3.739408432263189,1.0,0.009923577288373071,1.2401000593086315,0.7751140404561372,0.12619502868068833,0.19361345683870856,0.22602612413187112
frozenset({'21232'}),frozenset({'84991'}),0.06601159628508389,0.054877110164708295,0.013546102929857869,0.20520792848814615,3.739408432263189,1.0,0.009923577288373071,1.1891448388979,0.7843545154886317,0.12619502868068833,0.15905954658408103,0.22602612413187112
frozenset({'21239'}),frozenset({'21238'}),0.019472522961670687,0.02357740263738519,0.011570629585920263,0.5942028985507246,25.202220434940312,1.0,0.011111518071687225,2.4061842577864434,0.9793921935137613,0.3675631621841891,0.5844042297409323,0.542476857327593
frozenset({'21238'}),frozenset({'21239'}),0.02357740263738519,0.019472522961670687,0.011570629585920263,0.4907508161044614,25.202220434940312,1.0,0.011111518071687225,1.9254375029876594,0.9835095573688862,0.3675631621841891,0.48063751825321693,0.542476857327593
frozenset({'21238'}),frozenset({'21240'}),0.02357740263738519,0.019883010929242138,0.01218636153727744,0.5168661588683352,25.995366632735443,1.0,0.011717571782955167,2.0286655697207805,0.9847494402734811,0.38966365873666936,0.5070651294497807,0.5648846923373934
frozenset({'21240'}),frozenset({'21238'}),0.019883010929242138,0.02357740263738519,0.01218636153727744,0.6129032258064516,25.995366632735443,1.0,0.011717571782955167,2.522425043186755,0.981037587293365,0.38966365873666936,0.6035561085547143,0.5648846923373934
frozenset({'21238'}),frozenset({'21242'}),0.02357740263738519,0.017009595156241984,0.010749653650777362,0.4559303590859631,26.804303976550027,1.0,0.010348611577079728,1.8067363641028276,0.9859384258368852,0.36027515047291486,0.4465158172113446,0.543953113177974
frozenset({'21242'}),frozenset({'21238'}),0.017009595156241984,0.02357740263738519,0.010749653650777362,0.6319758672699849,26.804303976550024,1.0,0.010348611577079728,2.6531482870959575,0.9793509212821614,0.36027515047291486,0.6230892917430693,0.543953113177974
frozenset({'21239'}),frozenset({'21240'}),0.019472522961670687,0.019883010929242138,0.01341782543999179,0.689064558629776,34.65594627905988,1.0,0.013030653053124975,3.1521559097656997,0.9904311155939027,0.5173095944609297,0.6827568087917548,0.6819516341535976
frozenset({'21240'}),frozenset({'21239'}),0.019883010929242138,0.019472522961670687,0.01341782543999179,0.6748387096774193,34.65594627905988,1.0,0.013030653053124975,3.015511090098036,0.9908459232752236,0.5173095944609297,0.6683812560717562,0.6819516341535976
frozenset({'22111'}),frozenset({'21485'}),0.043434758068654114,0.03576376417466263,0.01513674380419724,0.34849379799173064,9.74432658401842,1.0,0.01358335335964637,1.4800108315977298,0.9381233421901387,0.23628354024829795,0.32432926931996797,0.3858681328552628
frozenset({'21485'}),frozenset({'22111'}),0.03576376417466263,0.043434758068654114,0.01513674380419724,0.42324246771879487,9.74432658401842,1.0,0.01358335335964637,1.658522322453105,0.9306600897605184,0.23628354024829795,0.39705363837315777,0.3858681328552628
frozenset({'21485'}),frozenset({'22112'}),0.03576376417466263,0.04417876750987736,0.011801529067679204,0.3299856527977045,7.469326814604487,1.0,0.010221530044928703,1.426568306307528,0.8982437022229626,0.17319277108433737,0.29901709187107917,0.2985584477693517
frozenset({'22112'}),frozenset({'21485'}),0.04417876750987736,0.03576376417466263,0.011801529067679204,0.26713124274099886,7.469326814604487,1.0,0.010221530044928703,1.3157011078377425,0.906151795800618,0.17319277108433737,0.23994895645909575,0.2985584477693517
frozenset({'21531'}),frozenset({'21535'}),0.020421776386679667,0.029580789163117654,0.013058648468366772,0.6394472361809045,21.616976905341975,1.0,0.012454556206736066,2.691476278139924,0.9736231773393463,0.35347222222222224,0.6284566919196112,0.5404521523489085
frozenset({'21535'}),frozenset({'21531'}),0.029580789163117654,0.020421776386679667,0.013058648468366772,0.44145706851691247,21.616976905341975,1.0,0.012454556206736066,1.7538100804754013,0.9828124297996279,0.35347222222222224,0.42981283370834983,0.5404521523489085
frozenset({'21533'}),frozenset({'21535'}),0.025270665503617427,0.029580789163117654,0.012314639027143517,0.4873096446700507,16.47385544661686,1.0,0.01156711279886934,1.8927978666818395,0.9636498280384984,0.28950542822677927,0.4716815685379838,0.4518074676082257
frozenset({'21535'}),frozenset({'21533'}),0.029580789163117654,0.025270665503617427,0.012314639027143517,0.4163052905464007,16.47385544661686,1.0,0.01156711279886934,1.669930048550266,0.9679298854373211,0.28950542822677927,0.4011725216465561,0.4518074676082257
frozenset({'21558'}),frozenset({'21559'}),0.019780388937349274,0.031658884498948124,0.010210888193339833,0.51621271076524,16.305461134690052,1.0,0.009584663144628022,2.001584450539708,0.957612808197819,0.24766645924082142,0.5003957990728997,0.4193705369061208
frozenset({'21559'}),frozenset({'21558'}),0.031658884498948124,0.019780388937349274,0.010210888193339833,0.32252836304700166,16.305461134690052,1.0,0.009584663144628022,1.4468791866642479,0.9693597012191096,0.24766645924082142,0.3088572914608849,0.4193705369061208
frozenset({'22352'}),frozenset({'21559'}),0.029093334701626557,0.031658884498948124,0.011981117553491714,0.41181657848324515,13.007930791021012,1.0,0.011060055030483679,1.6463250749298244,0.9507853382996624,0.24566017885323516,0.39258654610321986,0.3951303313810067
frozenset({'21559'}),frozenset({'22352'}),0.031658884498948124,0.029093334701626557,0.011981117553491714,0.37844408427876824,13.007930791021014,1.0,0.011060055030483679,1.5620584419533152,0.953304375334157,0.24566017885323516,0.35981908669849455,0.3951303313810067
frozenset({'21668'}),frozenset({'21669'}),0.021473651803581507,0.020934886346143978,0.012853404484581046,0.5985663082437276,28.591810738632372,1.0,0.012403856024636398,2.438921131334159,0.9862023154864861,0.43489583333333337,0.5899826414423777,0.6062684482395109
frozenset({'21669'}),frozenset({'21668'}),0.020934886346143978,0.021473651803581507,0.012853404484581046,0.6139705882352942,28.591810738632372,1.0,0.012403856024636398,2.5348492067564368,0.9856596225294812,0.43489583333333337,0.605499215758247,0.6062684482395109
frozenset({'21668'}),frozenset({'21670'}),0.021473651803581507,0.019883010929242138,0.010647031658884499,0.4958183990442055,24.936786526380697,1.0,0.010220070805383147,1.9439761133938966,0.9809634700412515,0.3467000835421888,0.4855903870885805,0.5156511350059737
frozenset({'21670'}),frozenset({'21668'}),0.019883010929242138,0.021473651803581507,0.010647031658884499,0.5354838709677419,24.936786526380697,1.0,0.010220070805383147,2.1065497773672894,0.9793714554051611,0.3467000835421888,0.5252901162156378,0.5156511350059737
frozenset({'21671'}),frozenset({'21668'}),0.01913900148801888,0.021473651803581507,0.011673251577813125,0.6099195710455764,28.40316014362542,1.0,0.011262267323991179,2.508524590221746,0.9836181186463672,0.4033687943262411,0.601359299447169,0.576763847649431
frozenset({'21668'}),frozenset({'21671'}),0.021473651803581507,0.01913900148801888,0.011673251577813125,0.5436081242532855,28.40316014362542,1.0,0.011262267323991179,2.149164020299812,0.9859649173353586,0.4033687943262411,0.5347028004588974,0.576763847649431
frozenset({'21672'}),frozenset({'21668'}),0.021063163836010056,0.021473651803581507,0.011288419108214891,0.5359317904993911,24.95764555565743,1.0,0.01083611606211862,2.108583023278897,0.9805863692352409,0.361247947454844,0.5257478652915567,0.5308093838996358
frozenset({'21668'}),frozenset({'21672'}),0.021473651803581507,0.021063163836010056,0.011288419108214891,0.5256869772998806,24.957645555657425,1.0,0.01083611606211862,2.063904614280251,0.9809977213735637,0.361247947454844,0.5154814844247384,0.5308093838996358
frozenset({'21670'}),frozenset({'21669'}),0.019883010929242138,0.020934886346143978,0.010723998152804146,0.5393548387096774,25.76344718532574,1.0,0.010307749578781323,2.1254214652149535,0.980684274525899,0.35635123614663256,0.5295050810551283,0.5258048703352309
frozenset({'21669'}),frozenset({'21670'}),0.020934886346143978,0.019883010929242138,0.010723998152804146,0.5122549019607844,25.763447185325745,1.0,0.010307749578781323,2.0094860881450716,0.981737889516087,0.35635123614663256,0.5023603269017474,0.5258048703352309
frozenset({'21671'}),frozenset({'21669'}),0.01913900148801888,0.020934886346143978,0.010159577197393401,0.5308310991957105,25.356292382904908,1.0,0.009758904376463045,2.0868073565307905,0.9793049769509279,0.339622641509434,0.5207990824498298,0.5080626084213846
frozenset({'21669'}),frozenset({'21671'}),0.020934886346143978,0.01913900148801888,0.010159577197393401,0.4852941176470588,25.356292382904904,1.0,0.009758904376463045,1.9056727971089922,0.9811013017868003,0.339622641509434,0.4752509446967738,0.5080626084213846
frozenset({'21671'}),frozenset({'21670'}),0.01913900148801888,0.019883010929242138,0.010544409666991637,0.5509383378016086,27.708999394620772,1.0,0.010163868691230576,2.182588877154583,0.9827189004612128,0.37027027027027026,0.5418285090393713,0.5406304592233849
frozenset({'21670'}),frozenset({'21671'}),0.019883010929242138,0.01913900148801888,0.010544409666991637,0.5303225806451612,27.708999394620772,1.0,0.010163868691230576,2.0883716314472123,0.9834648850203672,0.37027027027027026,0.5211580233413657,0.5406304592233849
frozenset({'21670'}),frozenset({'21673'}),0.019883010929242138,0.01975473343937606,0.011083175124429166,0.5574193548387096,28.21700209467951,1.0,0.010690391543549786,2.2148398880014097,0.9841277977975358,0.38814016172506743,0.5485000945588155,0.5592291579388353
frozenset({'21673'}),frozenset({'21670'}),0.01975473343937606,0.019883010929242138,0.011083175124429166,0.561038961038961,28.21700209467951,1.0,0.010690391543549786,2.2328108922617855,0.9839990122293565,0.38814016172506743,0.5521340372058902,0.5592291579388353
frozenset({'21671'}),frozenset({'21672'}),0.01913900148801888,0.021063163836010056,0.010980553132536302,0.5737265415549598,27.23838384498079,1.0,0.01057742520853652,2.296499621944455,0.9820831939971016,0.3757682177348551,0.5645546855551858,0.5475210052476382
frozenset({'21672'}),frozenset({'21671'}),0.021063163836010056,0.01913900148801888,0.010980553132536302,0.5213154689403167,27.23838384498078,1.0,0.01057742520853652,2.0490760299703217,0.9840135407106742,0.3757682177348551,0.5119751608170031,0.5475210052476382
frozenset({'21755'}),frozenset({'21754'}),0.04366565755041305,0.0532351582944225,0.02226897224075119,0.5099882491186839,9.579914204408704,1.0,0.019944424049024908,1.932126811250471,0.9365081768924595,0.2983843245101409,0.4824356278391475,0.464150751065366
frozenset({'21754'}),frozenset({'21755'}),0.0532351582944225,0.04366565755041305,0.02226897224075119,0.41831325301204814,9.579914204408704,1.0,0.019944424049024908,1.644071052678453,0.9459740075832133,0.2983843245101409,0.3917537819482673,0.464150751065366
frozenset({'84879'}),frozenset({'21754'}),0.07216891579865566,0.0532351582944225,0.01023654369131305,0.1418414504088162,2.6644318332698016,1.0,0.006394620034834767,1.1032516568839228,0.67327498893785,0.08888393851637336,0.0935884902049925,0.16706530351766113
frozenset({'21754'}),frozenset({'84879'}),0.0532351582944225,0.07216891579865566,0.01023654369131305,0.19228915662650603,2.6644318332698016,1.0,0.006394620034834767,1.148716885273144,0.6598105838261753,0.08888393851637336,0.12946347980057935,0.16706530351766113
frozenset({'21790'}),frozenset({'21791'}),0.048668479655190104,0.03399353481451075,0.019652111447483196,0.4037954665260939,11.878595995663462,1.0,0.017997697789955185,1.6202601807753079,0.9626664806837729,0.31188925081433233,0.38281517260919684,0.4909543370366319
frozenset({'21791'}),frozenset({'21790'}),0.03399353481451075,0.048668479655190104,0.019652111447483196,0.5781132075471699,11.878595995663463,1.0,0.017997697789955185,2.2549450169174836,0.9480422747253868,0.31188925081433233,0.5565302069462417,0.4909543370366319
frozenset({'21790'}),frozenset({'21889'}),0.048668479655190104,0.029067679203653343,0.012596849504848889,0.2588297311544544,8.904382401534265,1.0,0.011182169750902294,1.3099990131939327,0.9331087319107819,0.19338322174084288,0.2366406463453118,0.3460962424527788
frozenset({'21889'}),frozenset({'21790'}),0.029067679203653343,0.048668479655190104,0.012596849504848889,0.4333627537511032,8.904382401534265,1.0,0.011182169750902294,1.6789074961848436,0.9142714992200742,0.19338322174084288,0.40437456961005636,0.3460962424527788
frozenset({'22423'}),frozenset({'21843'}),0.10462312073477346,0.04145928472471651,0.012417261019036379,0.11868563021088768,2.862703276212859,1.0,0.008079661267705015,1.0876263319122443,0.7267105543583793,0.0928982725527831,0.08056657819067448,0.2090952903529686
frozenset({'21843'}),frozenset({'22423'}),0.04145928472471651,0.10462312073477346,0.012417261019036379,0.2995049504950495,2.862703276212859,1.0,0.008079661267705015,1.278205862979334,0.678823359218121,0.0928982725527831,0.21765340860733634,0.2090952903529686
frozenset({'21899'}),frozenset({'21900'}),0.016085997229206218,0.02152496279952794,0.01205808404741136,0.7496012759170654,34.82474199367744,1.0,0.011711833555459386,3.9076678237241778,0.9871643059600099,0.47188755020080325,0.7440928847818604,0.6548959895675911
frozenset({'21900'}),frozenset({'21899'}),0.02152496279952794,0.016085997229206218,0.01205808404741136,0.5601907032181168,34.82474199367745,1.0,0.011711833555459386,2.2371378003379294,0.9926515718260138,0.47188755020080325,0.5530002667475622,0.6548959895675911
frozenset({'21899'}),frozenset({'21901'}),0.016085997229206218,0.017779260095438454,0.010390476679152343,0.645933014354067,36.33070279003293,1.0,0.010104479550519784,2.774109927568289,0.9883740536969918,0.4426229508196722,0.6395240181139565,0.6151742993848257
frozenset({'21901'}),frozenset({'21899'}),0.017779260095438454,0.016085997229206218,0.010390476679152343,0.5844155844155844,36.33070279003294,1.0,0.010104479550519784,2.3675430691672226,0.9900779243393846,0.4426229508196722,0.5776212002125276,0.6151742993848257
frozenset({'21900'}),frozenset({'21901'}),0.02152496279952794,0.017779260095438454,0.012391605521063163,0.5756853396901073,32.379600534546896,1.0,0.012008907608905718,2.3148404516290086,0.9904354438056674,0.4604385128693994,0.5680047843918246,0.6363275183299021
